contentId,recommendationTitle1,recommendationTitle2,recommendationTitle3,recommendationTitle4,recommendationTitle5
4668172927098913296,Game of Loans,Game Of Thrones e suas lições de liderança | Endeavor Brasil,"Amazon looking to buy Capital One? "" Banking Technology",Why Uber Is Killing the Bank (And What That Means for Everything Else),I've got standards - which one do you want? [UPDATE 5 APRIL 2016]
-4130193294870737688,Game of Loans,Game Of Thrones e suas lições de liderança | Endeavor Brasil,"Amazon looking to buy Capital One? "" Banking Technology",Why Uber Is Killing the Bank (And What That Means for Everything Else),I've got standards - which one do you want? [UPDATE 5 APRIL 2016]
-6843047699859121724,Sesi oferece curso de LIBRAS com certificação de 40 horas,Docker e .Net,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",Vídeos motivacionais: os 21 vídeos mais incríveis.
-6859269826758227273,Asus ready to take bite of 'Pi' market with Tinker micro PC,The new 64-bit Orange Pi is a quad-core computer for $20,"How to build a robot that ""sees"" with $100 and TensorFlow","How to build a robot that ""sees"" with $100 and TensorFlow",Raspberry Pi with cloud vision at Google I/O - Raspberry Pi
5728858831120768412,GPU Acceleration in Databricks,Don't document your code. Code your documentation.,Writing good code: how to reduce the cognitive load of your code,Effective learning through code workshops | Box Blog,The Importance of Code Reviews
5659318589553771161,Machine Learning is Fun! Part 3: Deep Learning and Convolutional Neural Networks,Why Deep Learning Is Suddenly Changing Your Life,​Google's AI software is moving into your iPhone,Apple gives devs the chance to harness power of neural networks,Physicists have discovered what makes neural networks so extraordinarily powerful
7024819429467163565,'Training for Google Apps' Is One Of Chrome's Best Kept Secrets - OMG! Chrome!,Introducing Casting into Hangouts,"Chrome 52 Beta: CSS containment, simpler performance measurement, streamable responses from service workers, and more options for web push",Chrome OS now has Material Design for the desktop,"Why Performance Matters, Part 1: The Perception Of Time - Smashing Magazine"
4654349179360175629,La RAE lucha contra los anglicismos con una campaña de publicidad,Adobe CQ/Adobe AEM,Agronegócio mantém crescimento com tecnologia - inova.jor,What Bazaars Can Teach Us About Digital Marketplaces,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft"
-6734931185433789466,Firebase and Google Cloud: better together,Código Google: Introdução da próxima geração do Google Tag Manager e do Tag Manager 360 para Mobile Apps,"Google I/O 2016: Develop, Grow & Earn",Google's Firebase Team Picks Up Twitter's Fabric,Firebase Test Lab for Android
7036087807129071010,What Bazaars Can Teach Us About Digital Marketplaces,Marketplace,The Rise of the API-based SaaS,B2B Ecommerce Growing; Becoming More Like B2C,3. The case for Drupal and SaaS
6989198691754522425,"ProtoHack, hackathon criado no Vale do Silício, desembarca em São Paulo para sua primeira edição no espaço Engenho Maker - Startupi",Livros sobre liderança: os 10 melhores livros para bons líderes,[Books] Biblioteca FIXE: Sugestões de Leitura,As expectativas das mulheres da Geração Y são muitas,TEDxSãoPaulo
7206850235815254159,Top 100 Best Blogs for iOS Developers to Learn and Gain Insights,Good to Great,Facebook now flags and down-ranks fake news with help from outside fact checkers,"Inbox by Gmail now helps you track calendar events, save links and stay on top of newsletters",13 Killer SEO Copywriting Tips (With Examples and A/B Tests)
2505379943041571189,Making Sense of Unstructured Data with Google Cloud NL API,Announcing SyntaxNet: The World's Most Accurate Parser Goes Open Source,Stop Trying to Sound Smart When You're Writing,Top 30 Commonly Confused Words in English,40 Basic Japanese conversations
-5571606607344218289,Testes unitários vs aceitação - Android Dev BR,Vídeos de testes unitários em sistemas embarcados - Embarcados,Custo do Erro - Cinco motivos para investir em automação de testes,3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,Quando o Scrum irá falhar - Tableless
6044362651232258738,Vídeos motivacionais: os 21 vídeos mais incríveis.,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,O que é benchmarking? Veja quando um concorrente se torna inspiração!,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte
-8734181034726403477,How to Install and Use the Linux Bash Shell on Windows 10,Bash on Ubuntu on Windows - Download Now!,Developers can run Bash Shell and user-mode Ubuntu Linux binaries on Windows 10,​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet,Introducing Docker for Windows Server 2016 - Docker Blog
-23817016428727099,"""Eat, sleep, code, repeat"" is such bullshit - Signal v. Noise",Learning How to Learn: The Most Important Developer Skill - Free Code Camp,[Tools] XMind Plus - Last Chance for students' 1$ gift,Telegram Bolsters Bot API with New Gaming Functionality,Machine Learning for Designers
-4875060556471576861,Docker inside docker and overview about Jenkins 2,Drupal 8 CI/CD with Docker via Jenkins. Part 1: Integration,Production Ready Jenkins 2.0 in Two Steps with Docker,Continuous Integration for Mobile Apps,Java Tools and Technologies Landscape Report 2016 | zeroturnaround.com
4118743389464105405,Google Cloud Platform: The smart person's guide - TechRepublic,"Google admits original enterprise cloud strategy was wrong, why it's gone in a different direction - TechRepublic",8 must-see sessions for application developers at Google Cloud Next '17,Spotify chooses Google Cloud Platform to power data infrastructure,Diane Greene wants to put the enterprise front and center of Google Cloud strategy
-8618420761918493321,"Google I/O 2016 Preview: Machine Learning, Virtual Reality And Android N - ARC","Google I/O 2016 preview: Android N, Android VR, Project Chirp, Play Store on Chromebooks and more!",8 things to expect from Google's biggest event of the year,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?
-4698104907897418459,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads",Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,NOW NEW NEXT: How growth champions create new value,Bots won't replace apps. Better apps will replace apps.,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC
1314740759271289025,The Pulse of a City - Uber Engineering Blog,The 24 best restaurants in New York City,Living the Millennial Dream - ABODO,Largest IoT Event Kicks Off at Santa Clara Convention Center,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?
9222265156747237864,Marketing To Millennials: 'Dope' Takeaways From 'Just Dance 2017',Machine Learning is Fun! Part 3: Deep Learning and Convolutional Neural Networks,AI Revolution 101 - AI Revolution,Why Deep Learning Is Suddenly Changing Your Life,Microsoft's CEO Explores How Humans and A.I. Can Solve Society's Challenges-Together
8736111317960965711,The internet of a billion things | ET CIO,Automation and anxiety,Siemens and General Electric gear up for the internet of things,Will blockchain drive the fourth Industrial Revolution?,Cloud Native Part 1: Definition
8808216970065110104,Time to Re-Think Design Thinking,The Future of Business is Design,What exactly is a design culture? ,A Single App That'll Wrangle Your Millions of Messengers,A Single App That'll Wrangle Your Millions of Messengers
2842727018572461564,Artificial Intelligence's White Guy Problem,The door for new contributors to Drupal is still locked,"Google Wins Trial Against Oracle, Saves $9 Billion",Bitcoin Wallets as Swiss Bank Accounts: The Developer's Perspective,Artificial intelligence is hard to see
6255978182562760059,Java 8 Streams - A Deeper Approach About Performance Improvement,Java 8 Best Practices Cheat Sheet,The Java 8 API Design Principles,Exploring Java's Hidden Costs,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog
8651615486877503655,The Java 8 API Design Principles,Java 8 Streams - A Deeper Approach About Performance Improvement,Exploring Java's Hidden Costs,The hardest thing in computer science,Don't document your code. Code your documentation.
-6704596170548214779,Google Cloud Platform: The smart person's guide - TechRepublic,"Google Cloud Machine Learning family grows with new API, editions and pricing",Most Interesting APIs in 2016: Cognitive Computing,The Rise of the API-based SaaS,Google connects BigQuery to Google Drive and Sheets
2901480192726556992,Google Is About to Supercharge Its TensorFlow Open Source AI,"AI Pioneer Yoshua Bengio Is Launching Element.AI, a Deep-Learning Incubator",Deep learning will be huge - and here's who will dominate it,Here's how The White House wants the U.S. to approach AI R&D,"Need Some AI? Yeah, There's a Marketplace for That"
-1449104782233586994,So long MVP. Hello Minimum Loveable Product.,Seniority,10 Simple Habits of Insanely Productive People,Email Isn't The Thing You're Bad At,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression
-8142426490949346803,Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio,"'Uber do ônibus' derruba custo e acaba com engarrafamento, aponta estudo",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Especial: O papel dos grandes provedores de TI na Rio 2016,A saga do jovem CEO da Dasa
4548329563501022787,"Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","BigQuery 1.11, now with Standard SQL, IAM, and partitioned tables! | Google Cloud Big Data and Machine Learning Blog",GitHub on BigQuery: Analyze all the open source code,While doves were crying: this week on Google Cloud Platform
-548495338204268789,"Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","BigQuery 1.11, now with Standard SQL, IAM, and partitioned tables! | Google Cloud Big Data and Machine Learning Blog",GitHub on BigQuery: Analyze all the open source code,While doves were crying: this week on Google Cloud Platform
8497861351486449784,"Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","BigQuery 1.11, now with Standard SQL, IAM, and partitioned tables! | Google Cloud Big Data and Machine Learning Blog",GitHub on BigQuery: Analyze all the open source code,While doves were crying: this week on Google Cloud Platform
6754417485681598974,The Internet of Things,Decentralizing IoT networks through blockchain,Google Cloud Platform: The smart person's guide - TechRepublic,Google Cloud Platform sets a course for new horizons,Spotify chooses Google Cloud Platform to power data infrastructure
7818691400791322406,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Especial: 5 startups brasileiras que podem tornar-se Unicórnios,O Brasil das fintechs: conheça startups nacionais que podem fazer você sair dos bancos,Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú"
